"","reference_date","location","relative_horizon","wis.x","wis.y","abbreviation","location_name","population","diff","diff_pop"
"1",2021-07-10,"01",1,5.39132603043478,7.59264524513254,"AL","Alabama",4903185,-2.20131921469776,-0.0448956997277842
"2",2021-07-10,"01",2,4.86229429130435,1.11453634520096,"AL","Alabama",4903185,3.74775794610339,0.0764351731803591
"3",2021-07-10,"01",3,7.28531361304348,1.96213700294178,"AL","Alabama",4903185,5.3231766101017,0.108565689650741
"4",2021-07-10,"01",4,18.9586014608696,15.9200456122915,"AL","Alabama",4903185,3.03855584857802,0.0619710626578035
"5",2021-07-10,"02",1,0.254650682608696,0.586057871098331,"AK","Alaska",731545,-0.331407188489636,-0.0453023653349603
"6",2021-07-10,"02",2,0.409244469565217,0.122515412804289,"AK","Alaska",731545,0.286729056760929,0.039194999181312
"7",2021-07-10,"02",3,0.815617647826087,1.76372923664155,"AK","Alaska",731545,-0.948111588815462,-0.129604000958993
"8",2021-07-10,"02",4,2.05353077391304,3.52725092366858,"AK","Alaska",731545,-1.47372014975554,-0.201453109481377
"9",2021-07-10,"04",1,5.74121682608696,3.28523856812678,"AZ","Arizona",7278717,2.45597825796018,0.0337419116303076
"10",2021-07-10,"04",2,6.23538615652174,1.21395330135426,"AZ","Arizona",7278717,5.02143285516748,0.0689878841994747
"11",2021-07-10,"04",3,7.61429110434783,1.26601907302396,"AZ","Arizona",7278717,6.34827203132386,0.0872169096741069
"12",2021-07-10,"04",4,31.5031154043478,44.7736542527344,"AZ","Arizona",7278717,-13.2705388483865,-0.182319752895827
"13",2021-07-10,"05",1,5.46357344782609,11.6959181791027,"AR","Arkansas",3017804,-6.23234473127658,-0.206519201753214
"14",2021-07-10,"05",2,6.85093850869565,19.7756553052976,"AR","Arkansas",3017804,-12.924716796602,-0.428282181235163
"15",2021-07-10,"05",3,12.4898816086957,54.1988534627176,"AR","Arkansas",3017804,-41.7089718540219,-1.38209677812151
"16",2021-07-10,"05",4,22.4405808043478,105.91339311117,"AR","Arkansas",3017804,-83.4728123068222,-2.76601171934368
"17",2021-07-10,"06",1,9.77524676086957,13.1616856909633,"CA","California",39512223,-3.38643893009372,-0.00857061099825672
"18",2021-07-10,"06",2,85.6298103826087,84.6379502289903,"CA","California",39512223,0.991860153618376,0.00251026158062121
"19",2021-07-10,"06",3,86.6344647391305,95.2734870289535,"CA","California",39512223,-8.63902228982303,-0.0218641767885928
"20",2021-07-10,"06",4,31.9237016521739,34.3209223962443,"CA","California",39512223,-2.39722074407043,-0.00606703587411528
"21",2021-07-10,"08",1,4.00600672173913,4.38962239760846,"CO","Colorado",5758736,-0.383615675869327,-0.00666145619228467
"22",2021-07-10,"08",2,6.29722715217391,7.94732244383155,"CO","Colorado",5758736,-1.65009529165764,-0.0286537756142605
"23",2021-07-10,"08",3,13.3112033391304,16.2149896886689,"CO","Colorado",5758736,-2.90378634953843,-0.0504240227289187
"24",2021-07-10,"08",4,18.8870928434783,23.2456944767798,"CO","Colorado",5758736,-4.35860163330156,-0.0756867762873929
"25",2021-07-10,"09",1,0.77170892173913,0.0734721239460837,"CT","Connecticut",3565287,0.698236797793047,0.0195843082981271
"26",2021-07-10,"09",2,1.85927201304348,0.712890287571498,"CT","Connecticut",3565287,1.14638172547198,0.0321539815861102
"27",2021-07-10,"09",3,4.81106854782609,3.49835519932227,"CT","Connecticut",3565287,1.31271334850382,0.0368192896814147
"28",2021-07-10,"09",4,0.780521191304348,0.720981707184586,"CT","Connecticut",3565287,0.0595394841197615,0.00166997731514354
"29",2021-07-10,"10",1,0.933179613043478,0.0333107979013687,"DE","Delaware",973764,0.89986881514211,0.0924113866544778
"30",2021-07-10,"10",2,0.151074543478261,0.0352889754415855,"DE","Delaware",973764,0.115785568036675,0.0118905163917207
"31",2021-07-10,"10",3,132.460275947826,132.734492159839,"DE","Delaware",973764,-0.274216212012561,-0.0281604384648191
"32",2021-07-10,"10",4,0.554483865217391,0.0447341783188861,"DE","Delaware",973764,0.509749686898505,0.0523483808087489
"33",2021-07-10,"12",1,8.58855154347826,24.5512789715008,"FL","Florida",21477737,-15.9627274280225,-0.0743222036289137
"34",2021-07-10,"12",2,13.5214690869565,61.945870570922,"FL","Florida",21477737,-48.4244014839654,-0.225463238906247
"35",2021-07-10,"12",3,50.8924598521739,93.876653192775,"FL","Florida",21477737,-42.9841933406011,-0.200133716790559
"36",2021-07-10,"12",4,161.541001973913,156.231567602404,"FL","Florida",21477737,5.30943437150887,0.0247206415252634
"37",2021-07-10,"13",1,31.2984749304348,7.22814570897837,"GA","Georgia",10617423,24.0703292214564,0.226705945703175
"38",2021-07-10,"13",2,23.4531234304348,10.7357276172316,"GA","Georgia",10617423,12.7173958132032,0.11977855467568
"39",2021-07-10,"13",3,35.9547248478261,17.9257205764686,"GA","Georgia",10617423,18.0290042713575,0.169805839621889
"40",2021-07-10,"13",4,105.085920665217,8.23088611219987,"GA","Georgia",10617423,96.8550345530175,0.912227331933724
"41",2021-07-10,"15",1,0.476407143478261,0.164803811796885,"HI","Hawaii",1415872,0.311603331681376,0.0220078744181237
"42",2021-07-10,"15",2,0.5315078,0.807455987241771,"HI","Hawaii",1415872,-0.275948187241771,-0.0194896281049255
"43",2021-07-10,"15",3,4.65870742173913,7.78552116283762,"HI","Hawaii",1415872,-3.12681374109849,-0.220840142406834
"44",2021-07-10,"15",4,0.7544281,1.84025258696328,"HI","Hawaii",1415872,-1.08582448696328,-0.0766894526456682
