"","reference_date","location","relative_horizon","wis.x","wis.y","abbreviation","location_name","population","diff","diff_pop"
"1",2021-07-10,"01",1,3.74782608695652,7.59264524513254,"AL","Alabama",4903185,-3.84481915817602,-0.0784147275327367
"2",2021-07-10,"01",2,3.61304347826087,1.11453634520096,"AL","Alabama",4903185,2.49850713305991,0.0509568195583057
"3",2021-07-10,"01",3,5.56521739130435,1.96213700294178,"AL","Alabama",4903185,3.60308038836257,0.0734844879065866
"4",2021-07-10,"01",4,25.7095652173913,15.9200456122915,"AL","Alabama",4903185,9.78951960509976,0.19965633777024
"5",2021-07-10,"02",1,0.417826086956522,0.586057871098331,"AK","Alaska",731545,-0.16823178414181,-0.0229967786181041
"6",2021-07-10,"02",2,0.62695652173913,0.122515412804289,"AK","Alaska",731545,0.504441108934842,0.0689555815342654
"7",2021-07-10,"02",3,1.39739130434783,1.76372923664155,"AK","Alaska",731545,-0.366337932293723,-0.0500772928929489
"8",2021-07-10,"02",4,4.03086956521739,3.52725092366858,"AK","Alaska",731545,0.503618641548808,0.0688431527177149
"9",2021-07-10,"04",1,5.15652173913043,3.28523856812678,"AZ","Arizona",7278717,1.87128317100365,0.025708970014958
"10",2021-07-10,"04",2,4.3195652173913,1.21395330135426,"AZ","Arizona",7278717,3.10561191603705,0.0426670238180306
"11",2021-07-10,"04",3,5.07478260869565,1.26601907302396,"AZ","Arizona",7278717,3.80876353567169,0.0523274024209444
"12",2021-07-10,"04",4,39.6678260869565,44.7736542527344,"AZ","Arizona",7278717,-5.10582816577784,-0.0701473647866491
"13",2021-07-10,"05",1,4.63130434782609,11.6959181791027,"AR","Arkansas",3017804,-7.06461383127658,-0.234097835090568
"14",2021-07-10,"05",2,9.37130434782609,19.7756553052976,"AR","Arkansas",3017804,-10.4043509574716,-0.344765629493219
"15",2021-07-10,"05",3,40.3860869565217,54.1988534627176,"AR","Arkansas",3017804,-13.8127665061959,-0.457709198682084
"16",2021-07-10,"05",4,92.6026086956522,105.91339311117,"AR","Arkansas",3017804,-13.3107844155179,-0.441075179684231
"17",2021-07-10,"06",1,15.6565217391304,13.1616856909633,"CA","California",39512223,2.49483604816714,0.00631408677807661
"18",2021-07-10,"06",2,69.2908695652174,84.6379502289903,"CA","California",39512223,-15.3470806637729,-0.0388413495838311
"19",2021-07-10,"06",3,62.8330434782609,95.2734870289535,"CA","California",39512223,-32.4404435506926,-0.0821022992067356
"20",2021-07-10,"06",4,36.9730434782609,34.3209223962443,"CA","California",39512223,2.65212108201654,0.00671215355819523
"21",2021-07-10,"08",1,2.92173913043478,4.38962239760846,"CO","Colorado",5758736,-1.46788326717367,-0.0254896780677856
"22",2021-07-10,"08",2,5.12086956521739,7.94732244383155,"CO","Colorado",5758736,-2.82645287861416,-0.0490811330579169
"23",2021-07-10,"08",3,10.7178260869565,16.2149896886689,"CO","Colorado",5758736,-5.49716360171234,-0.0954578157726338
"24",2021-07-10,"08",4,15.2208695652174,23.2456944767798,"CO","Colorado",5758736,-8.02482491156243,-0.139350456620384
"25",2021-07-10,"09",1,0.768695652173913,0.0734721239460837,"CT","Connecticut",3565287,0.695223528227829,0.0194997914116824
"26",2021-07-10,"09",2,0.851304347826087,0.712890287571498,"CT","Connecticut",3565287,0.138414060254589,0.00388226979355629
"27",2021-07-10,"09",3,1.84652173913043,3.49835519932227,"CT","Connecticut",3565287,-1.65183346019183,-0.0463310095426212
"28",2021-07-10,"09",4,0.869130434782609,0.720981707184586,"CT","Connecticut",3565287,0.148148727598023,0.00415531001005031
"29",2021-07-10,"10",1,0.611739130434783,0.0333107979013687,"DE","Delaware",973764,0.578428332533414,0.0594012853764787
"30",2021-07-10,"10",2,0.755652173913043,0.0352889754415855,"DE","Delaware",973764,0.720363198471458,0.073977185280156
"31",2021-07-10,"10",3,129.329565217391,132.734492159839,"DE","Delaware",973764,-3.40492694244733,-0.349666545738735
"32",2021-07-10,"10",4,0.741304347826087,0.0447341783188861,"DE","Delaware",973764,0.696570169507201,0.0715337771274355
"33",2021-07-10,"12",1,14.7813043478261,24.5512789715008,"FL","Florida",21477737,-9.76997462367471,-0.0454888456063817
"34",2021-07-10,"12",2,23.8486956521739,61.945870570922,"FL","Florida",21477737,-38.0971749187481,-0.177379837171617
"35",2021-07-10,"12",3,84.8391304347826,93.876653192775,"FL","Florida",21477737,-9.03752275799242,-0.0420785614331362
"36",2021-07-10,"12",4,257.89347826087,156.231567602404,"FL","Florida",21477737,101.661910658465,0.473336230248398
"37",2021-07-10,"13",1,10.1034782608696,7.22814570897837,"GA","Georgia",10617423,2.87533255189119,0.0270812658767687
"38",2021-07-10,"13",2,5.0204347826087,10.7357276172316,"GA","Georgia",10617423,-5.7152928346229,-0.0538293786978526
"39",2021-07-10,"13",3,7.47826086956522,17.9257205764686,"GA","Georgia",10617423,-10.4474597069034,-0.0983992039019577
"40",2021-07-10,"13",4,32.7217391304348,8.23088611219987,"GA","Georgia",10617423,24.4908530182349,0.230666641220143
"41",2021-07-10,"15",1,0.57304347826087,0.164803811796885,"HI","Hawaii",1415872,0.408239666463985,0.0288330913009075
"42",2021-07-10,"15",2,0.656521739130435,0.807455987241771,"HI","Hawaii",1415872,-0.150934248111336,-0.0106601619434056
"43",2021-07-10,"15",3,4.51391304347826,7.78552116283762,"HI","Hawaii",1415872,-3.27160811935936,-0.231066658522759
"44",2021-07-10,"15",4,0.911739130434783,1.84025258696328,"HI","Hawaii",1415872,-0.928513456528493,-0.0655789122553799
