"","reference_date","location","relative_horizon","wis.x","wis.y","abbreviation","location_name","population","diff","diff_pop"
"1",2021-07-10,"01",1,5.39132603043478,3.06942608695652,"AL","Alabama",4903185,2.32189994347826,0.0473549324261324
"2",2021-07-10,"01",2,4.86229429130435,4.23677826086956,"AL","Alabama",4903185,0.625516030434784,0.0127573410025276
"3",2021-07-10,"01",3,7.28531361304348,4.75616086956522,"AL","Alabama",4903185,2.52915274347826,0.0515818339197534
"4",2021-07-10,"01",4,18.9586014608696,25.9859,"AL","Alabama",4903185,-7.02729853913043,-0.143321097187449
"5",2021-07-10,"02",1,0.254650682608696,0.614991304347826,"AK","Alaska",731545,-0.36034062173913,-0.049257478588348
"6",2021-07-10,"02",2,0.409244469565217,0.682621739130435,"AK","Alaska",731545,-0.273377269565217,-0.0373698500523163
"7",2021-07-10,"02",3,0.815617647826087,1.37781739130435,"AK","Alaska",731545,-0.562199743478261,-0.0768510130584258
"8",2021-07-10,"02",4,2.05353077391304,3.81165652173913,"AK","Alaska",731545,-1.75812574782609,-0.240330498851894
"9",2021-07-10,"04",1,5.74121682608696,5.25960434782609,"AZ","Arizona",7278717,0.48161247826087,0.00661672212645264
"10",2021-07-10,"04",2,6.23538615652174,4.71672608695652,"AZ","Arizona",7278717,1.51866006956522,0.0208643923038252
"11",2021-07-10,"04",3,7.61429110434783,6.43771739130435,"AZ","Arizona",7278717,1.17657371304348,0.0161645756119311
"12",2021-07-10,"04",4,31.5031154043478,44.5701739130435,"AZ","Arizona",7278717,-13.0670585086956,-0.179524200606998
"13",2021-07-10,"05",1,5.46357344782609,4.04544782608696,"AR","Arkansas",3017804,1.41812562173913,0.0469919723659697
"14",2021-07-10,"05",2,6.85093850869565,5.72441304347826,"AR","Arkansas",3017804,1.12652546521739,0.0373293118180435
"15",2021-07-10,"05",3,12.4898816086957,32.7814304347826,"AR","Arkansas",3017804,-20.291548826087,-0.672394523504076
"16",2021-07-10,"05",4,22.4405808043478,82.1873608695652,"AR","Arkansas",3017804,-59.7467800652174,-1.9798098241376
"17",2021-07-10,"06",1,9.77524676086957,47.0299217391304,"CA","California",39512223,-37.2546749782609,-0.0942864565687961
"18",2021-07-10,"06",2,85.6298103826087,121.4657,"CA","California",39512223,-35.8358896173913,-0.0906957060284644
"19",2021-07-10,"06",3,86.6344647391305,72.4533826086956,"CA","California",39512223,14.1810821304348,0.0358903677235139
"20",2021-07-10,"06",4,31.9237016521739,38.1088782608696,"CA","California",39512223,-6.18517660869566,-0.0156538309897058
"21",2021-07-10,"08",1,4.00600672173913,2.31812173913043,"CO","Colorado",5758736,1.6878849826087,0.0293099906404582
"22",2021-07-10,"08",2,6.29722715217391,3.36475217391304,"CO","Colorado",5758736,2.93247497826087,0.0509221985217046
"23",2021-07-10,"08",3,13.3112033391304,7.43596956521739,"CO","Colorado",5758736,5.87523377391304,0.102022974727667
"24",2021-07-10,"08",4,18.8870928434783,11.8745652173913,"CO","Colorado",5758736,7.01252762608696,0.121771993473689
"25",2021-07-10,"09",1,0.77170892173913,1.31433043478261,"CT","Connecticut",3565287,-0.542621513043478,-0.0152195745544041
"26",2021-07-10,"09",2,1.85927201304348,1.48487826086957,"CT","Connecticut",3565287,0.374393752173913,0.0105010831434864
"27",2021-07-10,"09",3,4.81106854782609,2.05084347826087,"CT","Connecticut",3565287,2.76022506956522,0.0774194355058995
"28",2021-07-10,"09",4,0.780521191304348,1.84976086956522,"CT","Connecticut",3565287,-1.06923967826087,-0.029990283482392
"29",2021-07-10,"10",1,0.933179613043478,0.70715652173913,"DE","Delaware",973764,0.226023091304348,0.0232112802798571
"30",2021-07-10,"10",2,0.151074543478261,0.89505652173913,"DE","Delaware",973764,-0.74398197826087,-0.0764026990380492
"31",2021-07-10,"10",3,132.460275947826,127.359160869565,"DE","Delaware",973764,5.10111507826088,0.523855377510452
"32",2021-07-10,"10",4,0.554483865217391,1.07731739130435,"DE","Delaware",973764,-0.522833526086957,-0.0536920163496449
"33",2021-07-10,"12",1,8.58855154347826,13.7222043478261,"FL","Florida",21477737,-5.13365280434783,-0.0239022053596607
"34",2021-07-10,"12",2,13.5214690869565,14.0572913043478,"FL","Florida",21477737,-0.535822217391297,-0.00249477967530423
"35",2021-07-10,"12",3,50.8924598521739,44.4381173913044,"FL","Florida",21477737,6.45434246086956,0.0300513152799551
"36",2021-07-10,"12",4,161.541001973913,200.990834782609,"FL","Florida",21477737,-39.4498328086957,-0.183677790675506
"37",2021-07-10,"13",1,31.2984749304348,11.0289,"GA","Georgia",10617423,20.2695749304348,0.190908612480023
"38",2021-07-10,"13",2,23.4531234304348,7.01137826086956,"GA","Georgia",10617423,16.4417451695652,0.154856269450367
"39",2021-07-10,"13",3,35.9547248478261,10.4614956521739,"GA","Georgia",10617423,25.4932291956522,0.24010750250463
"40",2021-07-10,"13",4,105.085920665217,57.0683913043478,"GA","Georgia",10617423,48.0175293608696,0.452252202449404
"41",2021-07-10,"15",1,0.476407143478261,0.263821739130435,"HI","Hawaii",1415872,0.212585404347826,0.0150144507658762
"42",2021-07-10,"15",2,0.5315078,0.842582608695652,"HI","Hawaii",1415872,-0.311074808695652,-0.0219705459741878
"43",2021-07-10,"15",3,4.65870742173913,6.3254347826087,"HI","Hawaii",1415872,-1.66672736086957,-0.117717375643389
"44",2021-07-10,"15",4,0.7544281,1.32250869565217,"HI","Hawaii",1415872,-0.568080595652174,-0.0401223130093803
"45",2021-07-10,"16",1,1.13666563043478,0.782447826086957,"ID","Idaho",1787065,0.354217804347826,0.0198212042845574
