"","reference_date","location","relative_horizon","wis.x","wis.y","abbreviation","location_name","population","diff","diff_pop"
"1",2021-07-10,"01",1,3.74782608695652,3.06942608695652,"AL","Alabama",4903185,0.6784,0.0138359046211799
"2",2021-07-10,"01",2,3.61304347826087,4.23677826086956,"AL","Alabama",4903185,-0.623734782608695,-0.0127210126195258
"3",2021-07-10,"01",3,5.56521739130435,4.75616086956522,"AL","Alabama",4903185,0.809056521739128,0.0165006321755987
"4",2021-07-10,"01",4,25.7095652173913,25.9859,"AL","Alabama",4903185,-0.2763347826087,-0.00563582207501247
"5",2021-07-10,"02",1,0.417826086956522,0.614991304347826,"AK","Alaska",731545,-0.197165217391304,-0.0269518918714918
"6",2021-07-10,"02",2,0.62695652173913,0.682621739130435,"AK","Alaska",731545,-0.0556652173913045,-0.00760926769936292
"7",2021-07-10,"02",3,1.39739130434783,1.37781739130435,"AK","Alaska",731545,0.019573913043478,0.00267569500761785
"8",2021-07-10,"02",4,4.03086956521739,3.81165652173913,"AK","Alaska",731545,0.219213043478261,0.0299657633471982
"9",2021-07-10,"04",1,5.15652173913043,5.25960434782609,"AZ","Arizona",7278717,-0.103082608695653,-0.00141621948889691
"10",2021-07-10,"04",2,4.3195652173913,4.71672608695652,"AZ","Arizona",7278717,-0.397160869565217,-0.00545646807761885
"11",2021-07-10,"04",3,5.07478260869565,6.43771739130435,"AZ","Arizona",7278717,-1.3629347826087,-0.0187249316412315
"12",2021-07-10,"04",4,39.6678260869565,44.5701739130435,"AZ","Arizona",7278717,-4.90234782608694,-0.0673518124978199
"13",2021-07-10,"05",1,4.63130434782609,4.04544782608696,"AR","Arkansas",3017804,0.58585652173913,0.0194133390286158
"14",2021-07-10,"05",2,9.37130434782609,5.72441304347826,"AR","Arkansas",3017804,3.64689130434783,0.120845863559987
"15",2021-07-10,"05",3,40.3860869565217,32.7814304347826,"AR","Arkansas",3017804,7.60465652173912,0.251993055935346
"16",2021-07-10,"05",4,92.6026086956522,82.1873608695652,"AR","Arkansas",3017804,10.415247826087,0.345126715521848
"17",2021-07-10,"06",1,15.6565217391304,47.0299217391304,"CA","California",39512223,-31.3734,-0.0794017587924628
"18",2021-07-10,"06",2,69.2908695652174,121.4657,"CA","California",39512223,-52.1748304347826,-0.132047317192917
"19",2021-07-10,"06",3,62.8330434782609,72.4533826086956,"CA","California",39512223,-9.62033913043475,-0.0243477546946289
"20",2021-07-10,"06",4,36.9730434782609,38.1088782608696,"CA","California",39512223,-1.1358347826087,-0.00287464155739528
"21",2021-07-10,"08",1,2.92173913043478,2.31812173913043,"CO","Colorado",5758736,0.603617391304348,0.0104817687649572
"22",2021-07-10,"08",2,5.12086956521739,3.36475217391304,"CO","Colorado",5758736,1.75611739130435,0.0304948410780482
"23",2021-07-10,"08",3,10.7178260869565,7.43596956521739,"CO","Colorado",5758736,3.28185652173913,0.0569891816839517
"24",2021-07-10,"08",4,15.2208695652174,11.8745652173913,"CO","Colorado",5758736,3.34630434782608,0.0581083131406976
"25",2021-07-10,"09",1,0.768695652173913,1.31433043478261,"CT","Connecticut",3565287,-0.545634782608696,-0.0153040914408488
"26",2021-07-10,"09",2,0.851304347826087,1.48487826086957,"CT","Connecticut",3565287,-0.633573913043478,-0.0177706286490675
"27",2021-07-10,"09",3,1.84652173913043,2.05084347826087,"CT","Connecticut",3565287,-0.204321739130435,-0.00573086371813644
"28",2021-07-10,"09",4,0.869130434782609,1.84976086956522,"CT","Connecticut",3565287,-0.980630434782608,-0.0275049507874852
"29",2021-07-10,"10",1,0.611739130434783,0.70715652173913,"DE","Delaware",973764,-0.0954173913043478,-0.00979882099814203
"30",2021-07-10,"10",2,0.755652173913043,0.89505652173913,"DE","Delaware",973764,-0.139404347826087,-0.014316030149614
"31",2021-07-10,"10",3,129.329565217391,127.359160869565,"DE","Delaware",973764,1.9704043478261,0.202349270236536
"32",2021-07-10,"10",4,0.741304347826087,1.07731739130435,"DE","Delaware",973764,-0.336013043478261,-0.0345066200309583
"33",2021-07-10,"12",1,14.7813043478261,13.7222043478261,"FL","Florida",21477737,1.0591,0.0049311526628713
"34",2021-07-10,"12",2,23.8486956521739,14.0572913043478,"FL","Florida",21477737,9.79140434782609,0.0455886220593263
"35",2021-07-10,"12",3,84.8391304347826,44.4381173913044,"FL","Florida",21477737,40.4010130434783,0.188106470637378
"36",2021-07-10,"12",4,257.89347826087,200.990834782609,"FL","Florida",21477737,56.9026434782609,0.264937798047629
"37",2021-07-10,"13",1,10.1034782608696,11.0289,"GA","Georgia",10617423,-0.925421739130435,-0.00871606734638372
"38",2021-07-10,"13",2,5.0204347826087,7.01137826086956,"GA","Georgia",10617423,-1.99094347826087,-0.0187516639231654
"39",2021-07-10,"13",3,7.47826086956522,10.4614956521739,"GA","Georgia",10617423,-2.9832347826087,-0.0280975410192162
"40",2021-07-10,"13",4,32.7217391304348,57.0683913043478,"GA","Georgia",10617423,-24.346652173913,-0.229308488264177
"41",2021-07-10,"15",1,0.57304347826087,0.263821739130435,"HI","Hawaii",1415872,0.309221739130435,0.02183966764866
"42",2021-07-10,"15",2,0.656521739130435,0.842582608695652,"HI","Hawaii",1415872,-0.186060869565217,-0.0131410798126679
"43",2021-07-10,"15",3,4.51391304347826,6.3254347826087,"HI","Hawaii",1415872,-1.81152173913044,-0.127943891759314
"44",2021-07-10,"15",4,0.911739130434783,1.32250869565217,"HI","Hawaii",1415872,-0.410769565217391,-0.0290117726190921
