"","reference_date","location","relative_horizon","wis.x","wis.y","abbreviation","location_name","population","diff","diff_pop"
"1",2021-07-10,"01",1,3.06942608695652,7.59264524513254,"AL","Alabama",4903185,-4.52321915817602,-0.0922506321539167
"2",2021-07-10,"01",2,4.23677826086956,1.11453634520096,"AL","Alabama",4903185,3.12224191566861,0.0636778321778315
"3",2021-07-10,"01",3,4.75616086956522,1.96213700294178,"AL","Alabama",4903185,2.79402386662344,0.0569838557309879
"4",2021-07-10,"01",4,25.9859,15.9200456122915,"AL","Alabama",4903185,10.0658543877085,0.205292159845253
"5",2021-07-10,"02",1,0.614991304347826,0.586057871098331,"AK","Alaska",731545,0.0289334332494948,0.00395511325338767
"6",2021-07-10,"02",2,0.682621739130435,0.122515412804289,"AK","Alaska",731545,0.560106326326146,0.0765648492336283
"7",2021-07-10,"02",3,1.37781739130435,1.76372923664155,"AK","Alaska",731545,-0.385911845337201,-0.0527529879005667
"8",2021-07-10,"02",4,3.81165652173913,3.52725092366858,"AK","Alaska",731545,0.284405598070546,0.0388773893705167
"9",2021-07-10,"04",1,5.25960434782609,3.28523856812678,"AZ","Arizona",7278717,1.97436577969931,0.027125189503855
"10",2021-07-10,"04",2,4.71672608695652,1.21395330135426,"AZ","Arizona",7278717,3.50277278560226,0.0481234918956495
"11",2021-07-10,"04",3,6.43771739130435,1.26601907302396,"AZ","Arizona",7278717,5.17169831828039,0.0710523340621759
"12",2021-07-10,"04",4,44.5701739130435,44.7736542527344,"AZ","Arizona",7278717,-0.203480339690906,-0.00279555228882927
"13",2021-07-10,"05",1,4.04544782608696,11.6959181791027,"AR","Arkansas",3017804,-7.6504703530157,-0.253511174119184
"14",2021-07-10,"05",2,5.72441304347826,19.7756553052976,"AR","Arkansas",3017804,-14.0512422618194,-0.465611493053206
"15",2021-07-10,"05",3,32.7814304347826,54.1988534627176,"AR","Arkansas",3017804,-21.417423027935,-0.70970225461743
"16",2021-07-10,"05",4,82.1873608695652,105.91339311117,"AR","Arkansas",3017804,-23.7260322416049,-0.786201895206079
"17",2021-07-10,"06",1,47.0299217391304,13.1616856909633,"CA","California",39512223,33.8682360481671,0.0857158455705394
"18",2021-07-10,"06",2,121.4657,84.6379502289903,"CA","California",39512223,36.8277497710097,0.0932059676090856
"19",2021-07-10,"06",3,72.4533826086956,95.2734870289535,"CA","California",39512223,-22.8201044202578,-0.0577545445121067
"20",2021-07-10,"06",4,38.1088782608696,34.3209223962443,"CA","California",39512223,3.78795586462523,0.00958679511559051
"21",2021-07-10,"08",1,2.31812173913043,4.38962239760846,"CO","Colorado",5758736,-2.07150065847802,-0.0359714468327429
"22",2021-07-10,"08",2,3.36475217391304,7.94732244383155,"CO","Colorado",5758736,-4.58257026991851,-0.0795759741359651
"23",2021-07-10,"08",3,7.43596956521739,16.2149896886689,"CO","Colorado",5758736,-8.77902012345147,-0.152446997456585
"24",2021-07-10,"08",4,11.8745652173913,23.2456944767798,"CO","Colorado",5758736,-11.3711292593885,-0.197458769761081
"25",2021-07-10,"09",1,1.31433043478261,0.0734721239460837,"CT","Connecticut",3565287,1.24085831083652,0.0348038828525312
"26",2021-07-10,"09",2,1.48487826086957,0.712890287571498,"CT","Connecticut",3565287,0.771987973298067,0.0216528984426238
"27",2021-07-10,"09",3,2.05084347826087,3.49835519932227,"CT","Connecticut",3565287,-1.4475117210614,-0.0406001458244848
"28",2021-07-10,"09",4,1.84976086956522,0.720981707184586,"CT","Connecticut",3565287,1.12877916238063,0.0316602607975355
"29",2021-07-10,"10",1,0.70715652173913,0.0333107979013687,"DE","Delaware",973764,0.673845723837762,0.0692001063746207
"30",2021-07-10,"10",2,0.89505652173913,0.0352889754415855,"DE","Delaware",973764,0.859767546297545,0.0882932154297699
"31",2021-07-10,"10",3,127.359160869565,132.734492159839,"DE","Delaware",973764,-5.37533129027344,-0.552015815975271
"32",2021-07-10,"10",4,1.07731739130435,0.0447341783188861,"DE","Delaware",973764,1.03258321298546,0.106040397158394
"33",2021-07-10,"12",1,13.7222043478261,24.5512789715008,"FL","Florida",21477737,-10.8290746236747,-0.050419998269253
"34",2021-07-10,"12",2,14.0572913043478,61.945870570922,"FL","Florida",21477737,-47.8885792665741,-0.222968459230943
"35",2021-07-10,"12",3,44.4381173913044,93.876653192775,"FL","Florida",21477737,-49.4385358014707,-0.230185032070514
"36",2021-07-10,"12",4,200.990834782609,156.231567602404,"FL","Florida",21477737,44.7592671802045,0.208398432200769
"37",2021-07-10,"13",1,11.0289,7.22814570897837,"GA","Georgia",10617423,3.80075429102163,0.0357973332231524
"38",2021-07-10,"13",2,7.01137826086956,10.7357276172316,"GA","Georgia",10617423,-3.72434935636203,-0.0350777147746872
"39",2021-07-10,"13",3,10.4614956521739,17.9257205764686,"GA","Georgia",10617423,-7.46422492429466,-0.0703016628827415
"40",2021-07-10,"13",4,57.0683913043478,8.23088611219987,"GA","Georgia",10617423,48.837505192148,0.45997512948432
"41",2021-07-10,"15",1,0.263821739130435,0.164803811796885,"HI","Hawaii",1415872,0.0990179273335499,0.00699342365224752
"42",2021-07-10,"15",2,0.842582608695652,0.807455987241771,"HI","Hawaii",1415872,0.0351266214538816,0.0024809178692623
"43",2021-07-10,"15",3,6.3254347826087,7.78552116283762,"HI","Hawaii",1415872,-1.46008638022893,-0.103122766763445
"44",2021-07-10,"15",4,1.32250869565217,1.84025258696328,"HI","Hawaii",1415872,-0.517743891311102,-0.0365671396362879
