"","reference_date","location","relative_horizon","wis.x","wis.y","abbreviation","location_name","population","diff","diff_pop"
"1",2021-07-10,"01",1,5.39132603043478,3.74782608695652,"AL","Alabama",4903185,1.64349994347826,0.0335190278049525
"2",2021-07-10,"01",2,4.86229429130435,3.61304347826087,"AL","Alabama",4903185,1.24925081304348,0.0254783536220534
"3",2021-07-10,"01",3,7.28531361304348,5.56521739130435,"AL","Alabama",4903185,1.72009622173913,0.0350812017441547
"4",2021-07-10,"01",4,18.9586014608696,25.7095652173913,"AL","Alabama",4903185,-6.75096375652173,-0.137685275112437
"5",2021-07-10,"02",1,0.254650682608696,0.417826086956522,"AK","Alaska",731545,-0.163175404347826,-0.0223055867168563
"6",2021-07-10,"02",2,0.409244469565217,0.62695652173913,"AK","Alaska",731545,-0.217712052173913,-0.0297605823529534
"7",2021-07-10,"02",3,0.815617647826087,1.39739130434783,"AK","Alaska",731545,-0.581773656521739,-0.0795267080660437
"8",2021-07-10,"02",4,2.05353077391304,4.03086956521739,"AK","Alaska",731545,-1.97733879130435,-0.270296262199092
"9",2021-07-10,"04",1,5.74121682608696,5.15652173913043,"AZ","Arizona",7278717,0.584695086956523,0.00803294161534956
"10",2021-07-10,"04",2,6.23538615652174,4.3195652173913,"AZ","Arizona",7278717,1.91582093913043,0.0263208603814441
"11",2021-07-10,"04",3,7.61429110434783,5.07478260869565,"AZ","Arizona",7278717,2.53950849565217,0.0348895072531625
"12",2021-07-10,"04",4,31.5031154043478,39.6678260869565,"AZ","Arizona",7278717,-8.1647106826087,-0.112172388109178
"13",2021-07-10,"05",1,5.46357344782609,4.63130434782609,"AR","Arkansas",3017804,0.8322691,0.0275786333373539
"14",2021-07-10,"05",2,6.85093850869565,9.37130434782609,"AR","Arkansas",3017804,-2.52036583913044,-0.0835165517419434
"15",2021-07-10,"05",3,12.4898816086957,40.3860869565217,"AR","Arkansas",3017804,-27.8962053478261,-0.924387579439423
"16",2021-07-10,"05",4,22.4405808043478,92.6026086956522,"AR","Arkansas",3017804,-70.1620278913043,-2.32493653965945
"17",2021-07-10,"06",1,9.77524676086957,15.6565217391304,"CA","California",39512223,-5.88127497826087,-0.0148846977763333
"18",2021-07-10,"06",2,85.6298103826087,69.2908695652174,"CA","California",39512223,16.3389408173913,0.0413516111644523
"19",2021-07-10,"06",3,86.6344647391305,62.8330434782609,"CA","California",39512223,23.8014212608696,0.0602381224181428
"20",2021-07-10,"06",4,31.9237016521739,36.9730434782609,"CA","California",39512223,-5.04934182608696,-0.0127791894323105
"21",2021-07-10,"08",1,4.00600672173913,2.92173913043478,"CO","Colorado",5758736,1.08426759130435,0.0188282218755009
"22",2021-07-10,"08",2,6.29722715217391,5.12086956521739,"CO","Colorado",5758736,1.17635758695652,0.0204273574436564
"23",2021-07-10,"08",3,13.3112033391304,10.7178260869565,"CO","Colorado",5758736,2.59337725217391,0.045033793043715
"24",2021-07-10,"08",4,18.8870928434783,15.2208695652174,"CO","Colorado",5758736,3.66622327826087,0.063663680332991
"25",2021-07-10,"09",1,0.77170892173913,0.768695652173913,"CT","Connecticut",3565287,0.00301326956521741,8.45168864446933e-05
"26",2021-07-10,"09",2,1.85927201304348,0.851304347826087,"CT","Connecticut",3565287,1.00796766521739,0.0282717117925539
"27",2021-07-10,"09",3,4.81106854782609,1.84652173913043,"CT","Connecticut",3565287,2.96454680869565,0.0831502992240359
"28",2021-07-10,"09",4,0.780521191304348,0.869130434782609,"CT","Connecticut",3565287,-0.088609243478261,-0.00248533269490678
"29",2021-07-10,"10",1,0.933179613043478,0.611739130434783,"DE","Delaware",973764,0.321440482608696,0.0330101012779991
"30",2021-07-10,"10",2,0.151074543478261,0.755652173913043,"DE","Delaware",973764,-0.604577630434783,-0.0620866688884352
"31",2021-07-10,"10",3,132.460275947826,129.329565217391,"DE","Delaware",973764,3.13071073043477,0.321506107273916
"32",2021-07-10,"10",4,0.554483865217391,0.741304347826087,"DE","Delaware",973764,-0.186820482608696,-0.0191853963186866
"33",2021-07-10,"12",1,8.58855154347826,14.7813043478261,"FL","Florida",21477737,-6.19275280434782,-0.028833358022532
"34",2021-07-10,"12",2,13.5214690869565,23.8486956521739,"FL","Florida",21477737,-10.3272265652174,-0.0480834017346305
"35",2021-07-10,"12",3,50.8924598521739,84.8391304347826,"FL","Florida",21477737,-33.9466705826087,-0.158055155357423
"36",2021-07-10,"12",4,161.541001973913,257.89347826087,"FL","Florida",21477737,-96.3524762869565,-0.448615588723135
"37",2021-07-10,"13",1,31.2984749304348,10.1034782608696,"GA","Georgia",10617423,21.1949966695652,0.199624679826406
"38",2021-07-10,"13",2,23.4531234304348,5.0204347826087,"GA","Georgia",10617423,18.4326886478261,0.173607933373532
"39",2021-07-10,"13",3,35.9547248478261,7.47826086956522,"GA","Georgia",10617423,28.4764639782609,0.268205043523846
"40",2021-07-10,"13",4,105.085920665217,32.7217391304348,"GA","Georgia",10617423,72.3641815347826,0.681560690713581
"41",2021-07-10,"15",1,0.476407143478261,0.57304347826087,"HI","Hawaii",1415872,-0.0966363347826088,-0.00682521688278381
"42",2021-07-10,"15",2,0.5315078,0.656521739130435,"HI","Hawaii",1415872,-0.125013939130435,-0.00882946616151988
"43",2021-07-10,"15",3,4.65870742173913,4.51391304347826,"HI","Hawaii",1415872,0.14479437826087,0.010226516115925
"44",2021-07-10,"15",4,0.7544281,0.911739130434783,"HI","Hawaii",1415872,-0.157311030434782,-0.0111105403902883
